Nom_archive,Auteur_recherché,Projet,ID,Titre_unique,Auteur,Résumé,Date,Publication Url,Date de publication
Zenodo,David Etienne,DEEP-C,5092309,Global Wheat Head Dataset 2021,DAVID Etienne,"<p>This is the full Global Wheat Head Dataset 2021. Labels are included in csv.</p>

<p>Tutorials available here: https://www.aicrowd.com/challenges/global-wheat-challenge-2021</p>

<p>&nbsp;</p>

<p>🕵️ Introduction</p>

<p>Wheat is the basis of the diet of a large part of humanity. Therefore, this cereal is widely studied by scientists to ensure food security. A tedious, yet important part of this&nbsp;research is the measurement of different characteristics of the plants, also known as&nbsp;Plant Phenotyping. Monitoring plant architectural characteristics allow the breeders to grow better varieties and the farmers to make better decisions, but this critical step is still done manually. The emergence of UAV, camera and smartphone makes in-field RGB images more available and could be a solution to manual measurement. For instance, the counting of the wheat head can be done with Deep Learning.&nbsp; However, this task can be visually challenging. There is often an overlap of dense wheat plants, and the wind can blur the photographs, making identify single heads difficult. Additionally, appearances vary due to maturity, colour, genotype, and head orientation. Finally, because wheat is grown worldwide, different varieties, planting densities, patterns, and field conditions must be considered. To end manual counting, a robust algorithm must be created to address all these issues.&nbsp;</p>

<p>💾 Dataset</p>

<p>The dataset&nbsp;is composed of more than 6000 images of 1024x1024 pixels containing 300k+ unique wheat heads, with the corresponding bounding boxes. The images come from 11 countries and covers 44 unique measurement sessions. A measurement session is a set of images acquired at the same location, during a coherent timestamp (usually a few hours), with a specific sensor. In comparison to the 2020 competition on Kaggle, it represents 4 new countries, 22 new measurements sessions, 1200 new images and 120k new wheat heads. This amount of new situations will help to reinforce the quality of the test dataset. The 2020 dataset was labelled by researchers and students from 9 institutions across 7 countries. The additional data have been labelled by Human in the Loop, an ethical AI labelling company. We hope these changes will help in&nbsp;finding the most robust algorithms possible!</p>

<p>The task is to localize the wheat head contained in each image. The goal is to obtain a model which is robust to variation in shape, illumination, sensor and locations. A set of boxes coordinates is provided for each image.</p>

<p>The training dataset will be the images acquired in Europe and Canada, which cover approximately 4000 images and the test dataset will be composed of the images from North America (except Canada), Asia, Oceania and Africa and covers approximately 2000 images. It represents 7 new measurements sessions available for training but 17 new measurements sessions for the test!</p>

<p>📁 Files</p>

<p>Following files are available in the <code>resources</code> section:</p>

<ul>
	<li>
	<p><code>images: the folder contains all images</code></p>
	</li>
	<li>
	<p><code>competition_train.csv , competition_val.csv, competition_test.csv : contains the splits used for the 2021 Global Wheat Challenge</code></p>

	<ul>
		<li>
		<p><code>Val contains the &quot;public test&quot;, which is the test set of Global Wheat Head 2020</code></p>
		</li>
		<li>
		<p><code>Test contains the &quot;private test&quot;.</code></p>
		</li>
	</ul>
	</li>
	<li>
	<p><code>Metadata.csv : contains additional metadatas for each domain</code></p>
	</li>
</ul>

<p>💻&nbsp;Labels</p>

<ul>
	<li>All boxes are contained in a csv with three columns <code>image_name</code>, BoxesString&nbsp;and domain</li>
	<li><code>image_name</code>&nbsp;is the name of the image, without the suffix. All images have a .png extension</li>
	<li>BoxesString&nbsp;is a string containing all predicted boxes with the format [x_min,y_min, x_max,y_max]. To concatenate a list of boxes into a PredString, please concatenate all list of coordinates with one space (&quot; &quot;) and all boxes with one semi-column &quot;;&quot;. If there is no box, BoxesString is equal to &quot;no_box&quot;.</li>
	<li>domain give the domain for each image</li>
</ul>

<p>&nbsp;</p>

<p>If you use the dataset for your research, please do not forget to quote:</p>

<pre>@article{david2020global,
  title={Global Wheat Head Detection (GWHD) dataset: a large and diverse dataset of high-resolution RGB-labelled images to develop and benchmark wheat head detection methods},
  author={David, Etienne and Madec, Simon and Sadeghi-Tehran, Pouria and Aasen, Helge and Zheng, Bangyou and Liu, Shouyang and Kirchgessner, Norbert and Ishikawa, Goro and Nagasawa, Koichi and Badhon, Minhajul A and others},
  journal={Plant Phenomics},
  volume={2020},
  year={2020},
  publisher={Science Partner Journal}
}
</pre>

<p>@misc{david2021global,<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; title={Global Wheat Head Dataset 2021: more diversity to improve the benchmarking of wheat head localization methods},<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; author={Etienne David and Mario Serouart and Daniel Smith and Simon Madec and Kaaviya Velumani and Shouyang Liu and Xu Wang and Francisco Pinto Espinosa and Shahameh Shafiee and Izzat S. A. Tahir and Hisashi Tsujimoto and Shuhei Nasuda and Bangyou Zheng and Norbert Kichgessner and Helge Aasen and Andreas Hund and Pouria Sadhegi-Tehran and Koichi Nagasawa and Goro Ishikawa and S&eacute;bastien Dandrifosse and Alexis Carlier and Benoit Mercatoris and Ken Kuroki and Haozhou Wang and Masanori Ishii and Minhajul A. Badhon and Curtis Pozniak and David Shaner LeBauer and Morten Lilimo and Jesse Poland and Scott Chapman and Benoit de Solan and Fr&eacute;d&eacute;ric Baret and Ian Stavness and Wei Guo},<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; year={2021},<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; eprint={2105.07660},<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; archivePrefix={arXiv},<br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; primaryClass={cs.CV}<br>
}</p>",2021-07-12 15:14:08.044906+00:00,10.5281/zenodo.5092309,2021
Zenodo,Katia Beauchene,GREENSCALE,5079742,Does root plasticity contribute to crop tolerance to abiotic stresses?,Clothilde Collet,"<p>Plants have evolved arrays of responses to abiotic constraints, many of which involve the root&nbsp;phenome. Presumably, these responses were shaped by natural selection to maximise&nbsp;adaptation and reproductive success. However, it is generally unclear whether this plasticity&nbsp;also contributes to improved agronomic performance of cultivated species under abiotic stress.&nbsp;In the context of the SolACE EU project, we monitored root growth and architecture of 250&nbsp;bread wheat and 250 durum wheat genotypes in the 4PMI platform (rhizotubes) under&nbsp;combined low N and water and in the RootPhAir platform (aeroponics) under unconstrained&nbsp;conditions. Phenotypic plasticity in response to low N and water was estimated by comparing&nbsp;data from the two platforms. In parallel, conventional phenological and yield component&nbsp;variables were recorded for the same genotypes in replicated field trials involving control&nbsp;conditions vs combined low N and water. AMF colonisation data were also recorded on roots&nbsp;sampled in control conditions from one of the durum wheat trials.&nbsp;The genotypic effect (within each species) was significant for many variables and experiments.&nbsp;Root plasticity was predominant in the architectural data, as indicated by extremely low&nbsp;correlations between analogous variables in the two platforms. The root:shoot ratio was higher&nbsp;in 4PMI than in RootPhAir, which is consistent with the abiotic constraint present in the former.&nbsp;However, the genotypic variance for the root:shoot ratio was larger in RootPhAir than in 4PMI,&nbsp;as if the constraint in the latter was reducing the genotypic variability in root:shoot allocation.&nbsp;Field data were summarized by computing the rank of genotype responses to combined water&nbsp;and N deficits across the different trials, low ranks being assigned to generally sensitive&nbsp;genotypes. After assembling field and platform data, the sensitive genotypes in field trials&nbsp;tended to be those which have a low root allocation in RootPhAir (compared to 4PMI), while&nbsp;the tolerant genotypes in the field were those for which the root allocation in RootPhAir was&nbsp;close to that of 4PMI. Our interpretation is that the sensitive genotypes are able to reduce their&nbsp;root allocation when the root constraints are small, which makes them sensitive to soil-related&nbsp;constraints that would develop later during the crop cycle. Interestingly, the AMF data also&nbsp;points that the same genotypes are less keen to support the symbiotic association. Our results&nbsp;suggest that the ability to achieve a large root:shoot ratio is an important component of field&nbsp;crop tolerance to abiotic stress and call for reconsidering the value of architectural variables&nbsp;estimated in phenotyping platforms as direct predictors of crop tolerance.</p>",2021-07-07 14:45:35.068159+00:00,10.5281/zenodo.5079742,2021
Zenodo,Philippe Rosa,CarboNium,5045995,Earth-observation based products from the CoastObs project,Lazaros Spaias,"<p>The Earth-observation based products are in the CoastObs portal: https://coastobs.lizard.net. Login details to the portal will be provided after finalising the CoastObs training materials: https://coastobs.eu/e-training</p>

<p>Products in the portal include demonstration products of the following parameters:</p>

<p>Basic products:</p>

<ul>
	<li>Chl-a</li>
	<li>Suspended matter</li>
	<li>Turbidity</li>
	<li>Sea surface temperature</li>
</ul>

<p>Innovative and higher level products:</p>

<ul>
	<li>Sea grass percentage coverage</li>
	<li>Phytoplankton size classes</li>
	<li>Harmful algae bloom (HAB) indicators for Pseudonitzschia and Alexandrium</li>
	<li>(Mean) food quality for shell fish</li>
	<li>Mussel growth potential</li>
	<li>Relative growth rate (of mussels)</li>
</ul>

<p>There are products for the following areas:</p>

<ul>
	<li>Loire Estuary (France)</li>
	<li>Bourgneuf Bay (France)</li>
	<li>Eastern Scheldt + Voordelta (Netherlands)</li>
	<li>Wadden Sea (Netherlands)</li>
	<li>Venice Lagoon (Italy)</li>
	<li>Galician coast (Spain)</li>
	<li>Rias Baixas (Spain)</li>
</ul>

<p>In the portfolio are more products, such as:</p>

<ul>
	<li>Primary production</li>
	<li>WFD indicators</li>
	<li>HAB forecasts</li>
	<li>Plume morphology</li>
	<li>Phytoplankton bloom morphology</li>
</ul>",2021-06-30 14:02:37.912987+00:00,10.5281/zenodo.5045995,2021
Zenodo,Pierre Sabatier,DEEP-C,5018241,TPP statistics data for: Plurifaceted proteomics method identifies a key regulator of translation during stem cells maintenance and differentiation,Pierre Sabatier,<p>Statistics data from TPP package.</p>,2021-06-23 13:49:02.943295+00:00,10.5281/zenodo.5018241,2021
Zenodo,Tarik Meziane,TROPECOS,4948582,Polycirrus denticulatus de Saint-Joseph 1894,"Glasby, Christopher J.","<p><b><i>Polycirrus denticulatus</i> de Saint-Joseph, 1894</b></p><p>Fig. 22a, b</p><p><i>Polycirrus denticulatus</i> de Saint-Joseph, 1894: 242&ndash;243, pl. X, figs 271&ndash;274.</p><p><b>Type locality.</b> Brittany, France.</p><p><b>Material examined.</b>? HOLOTYPE MNHN 1547 (formerly Jar A 229), Concarneau, Brittany, France, coll. M le Baron de St. Joseph no. 20.</p><p><b>Description.</b> Type specimen incomplete (broken at segment 12/13), slightly yellow, especially tentacles.</p><p>Dorsum anteriorly tessellated (Fig. 22a). Venter with mid-ventral groove from segment 4 (Fig. 22b) and 10 pairs of discrete ventro-lateral pads, incised, extending from segment 3 to at least segment 12.</p><p>Buccal tentacles of two types all detached: (1) leaf-shaped, deeply furrowed and (2) cylindrical, thickened distally, distinctly grooved, both arising at junction between prostomium and upper lip. Prostomial ridge distinctly curved, extending laterally along anterodorsal base of upper lip. Upper lip comprising single (medial) lobe only, margin of lobe thickened and overturned; oral surface glandular and ciliated. Outer lower lip flat, shield-like, subtriangular and pointing toward mouth, ridged and grooved, extending posteriorly to segment 3. Achaetous segments visible entirely as distinct rings.</p><p>Notochaetigerous segments, 10, extending to at least segment 12 (type specimen broken). Notopodia more-orless rectangular, lobes triangular (slightly rounded), equally long. Notochaetae within a chaetiger one type (chaetiger 5 examined), two distinct lengths, smooth, narrowly winged, subdistally expanded. Neuropodia and neurochaetae not observed.</p><p>Nephridial papillae present, cylindrical. Pre-gular membrane nephridial papillae present on segments 3&ndash;4. Post-gular membrane nephridial papillae present, extending from segment 5 to 8; situated at ventral base of notopodia.</p><p><b>Comments.</b> The above description is a composite based on the type description and a specimen identified on the label as the type of <i>P. denticulatus</i> (MNHN Type 1547) from Concarneau, Brittany, collected by M le Baron de St. Joseph. This specimen does not fit exactly the type description in that there are no neurochaetae on segments 9&ndash;10, which are stated to be present in the type description. Further, the type locality is reported by Saint-Joseph (1894) to be the coast of Dinard, Britanny, NW France (48&ring;37.36&rsquo;N 2&ring;03.06&rsquo;W), whereas the information on the label of the MNHN Type 1547 says Concarneau, Brittany. According to Solis Weiss <i>et al</i> (2004) the types of <i>P. denticulatus</i> are registered at the MNHN under POLY TYPE 970&ndash;973. These specimens were recorded as having been collected in 1894 from Dinard, Brittany, France, which corresponds to the locality given in the type description. However, according to the current polychaete collection manager at MNHN, Tarik Meziane, 970&ndash;973 are actually parts of Type 1547 mounted on slides. Therefore, Type 1547 is tentatively regarded as the holotype, but the matter warrants further investigation considering the conflicting information on specimen versus description and on the type locality.</p><p>According to the type description there are 13&ndash;17 notochaetigerous segments and the notochaetae are finely hirsute on one side only (the flexed, convex side). This condition suggests that the hirsuteness is a result of wear of a normal winged-type chaeta, and does not represent a true hirsute chaeta, which has hairs on both sides. The following additional character data for the posterior body are taken from the type description: neurochaetae begin on segment 9&ndash;10 before last notochaetigerous segment; there are 25&ndash;40 uncini per row; uncini have a short neck and straight to convex base (Type 1); teeth above the main fang are arranged in a double transverse series, there is an enlarged median tooth present above the main fang and the subrostral process is absent.</p>",2021-06-14 20:24:32.138704+00:00,10.5281/zenodo.4948582,2021
Zenodo,Isabelle Domaizon,DEEP-C,4906221,Fish eDNA metabarcoding from aquatic biofilm samples: methodological aspects,RIVERA Sinziana F.,"<p>These data supplement the article &ldquo;Fish eDNA metabarcoding from aquatic biofilm samples: methodological aspects&rdquo; Sinziana F. Rivera, Fr&eacute;d&eacute;ric Rimet, Valentin Vasselon, Marine Vautier, Isabelle Domaizon, &amp; Agn&egrave;s Bouchez</p>

<p>The directory is composed of: &ldquo;542_samples_fastq:files&rdquo; wich contains raw demultiplexed fastq files (R1. fastq and R2. fastq) for each of the 542 samples used in this study to produce fish taxonomic inventories using DADA2.</p>

<p>&ldquo;Raw data description.xlsx&rdquo;: contains the samples ID and description of each of the samples used in this study</p>",2021-11-26 11:03:38.077404+00:00,10.5281/zenodo.4906221,2021
Zenodo,Bertrand Guenet,ALAMOD,4900670,Priming in aquatic ecosystems database,Lúcia Fernandes Sanches,"<p>Priming-Meta-analysis</p>

<p>This database has been created by Lucia Fernandes Sanches in 2020 and is associated to a paper submitted to JGR: Biogeosciences called &quot;Exploring the drivers controlling the priming effect and its magnitude in aquatic systems&quot; by L&uacute;cia Fernandes Sanches, Bertrand Guenet, Nicholas dos Anjos Cristiano Marino and Francisco de Assis Esteves.</p>

<p>Requests have to be send to sanches1983(@)gmail.com and bertrand.guenet(@)ens.fr</p>",2021-06-04 19:03:19.970528+00:00,10.5281/zenodo.4900670,2021
Zenodo,Bertrand Guenet,CANETE,4900670,Priming in aquatic ecosystems database,Lúcia Fernandes Sanches,"<p>Priming-Meta-analysis</p>

<p>This database has been created by Lucia Fernandes Sanches in 2020 and is associated to a paper submitted to JGR: Biogeosciences called &quot;Exploring the drivers controlling the priming effect and its magnitude in aquatic systems&quot; by L&uacute;cia Fernandes Sanches, Bertrand Guenet, Nicholas dos Anjos Cristiano Marino and Francisco de Assis Esteves.</p>

<p>Requests have to be send to sanches1983(@)gmail.com and bertrand.guenet(@)ens.fr</p>",2021-06-04 19:03:19.970528+00:00,10.5281/zenodo.4900670,2021
Zenodo,Bertrand Guenet,CLIM-FAS,4900670,Priming in aquatic ecosystems database,Lúcia Fernandes Sanches,"<p>Priming-Meta-analysis</p>

<p>This database has been created by Lucia Fernandes Sanches in 2020 and is associated to a paper submitted to JGR: Biogeosciences called &quot;Exploring the drivers controlling the priming effect and its magnitude in aquatic systems&quot; by L&uacute;cia Fernandes Sanches, Bertrand Guenet, Nicholas dos Anjos Cristiano Marino and Francisco de Assis Esteves.</p>

<p>Requests have to be send to sanches1983(@)gmail.com and bertrand.guenet(@)ens.fr</p>",2021-06-04 19:03:19.970528+00:00,10.5281/zenodo.4900670,2021
Zenodo,Nicolas Vuichard,GREENSCALE,4899742,Source codes for gmd-2020-29,Jina Jeong,<p>This repository contains source codes to process output and datasets in gmd-2020-29 (Using the International Tree-Ring Data Bank (ITRDB) records as century-long benchmarks for global land-surface models). Please refer to the READ.me file for details.</p>,2021-06-04 13:34:45.054564+00:00,10.5281/zenodo.4899742,2021
Zenodo,Philippe Peylin,ALAMOD,4899742,Source codes for gmd-2020-29,Jina Jeong,<p>This repository contains source codes to process output and datasets in gmd-2020-29 (Using the International Tree-Ring Data Bank (ITRDB) records as century-long benchmarks for global land-surface models). Please refer to the READ.me file for details.</p>,2021-06-04 13:34:45.054564+00:00,10.5281/zenodo.4899742,2021
Zenodo,David Etienne,DEEP-C,4890370,"Plant detection and counting from high-resolution RGB images acquired from UAVs: comparison between deep-learning and handcrafted methods with application to maize, sugar beet, and sunflower crops","DAVID, Etienne","<p>Dataset for the paper: Plant detection and counting from high-resolution RGB images acquired from UAVs: comparison between deep-learning and handcrafted methods with application to maize, sugar beet, and sunflower crops</p>",2021-06-01 14:08:13.913900+00:00,10.1101/2021.04.27.441631,2021
Zenodo,Jérôme Gaillardet,DEEP-C,4779121,"Numerical code for solving the geochemical mixing model and making diagrams in Nevers et al., to be published in E-surf (""""Landslides as geological hotspots of CO2 to the atmosphere: clues from the instrumented Séchilienne landslide, Western European Alps"")",Julien Bouchez,"<p>This archive contains the material needed to solve the geochemical mixing model and to produce some of the plots of the publication of Nevers et al. entitled &quot;Landslides as geological hotspots of CO2 to the atmosphere: clues from the instrumented S&eacute;chilienne landslide, Western European Alps&quot; published in E-surf Discussions (doi:10.5194/esurf-2020-42) and accepted for publication in E-surf with minor revisions as of Mar. 15, 2021.</p>

<p>The archive contains:</p>

<p>- A python code: &quot;Nevers_et_al_2021_Esurf_code.py&quot;</p>

<p>- Data files that are used as inputs to the code: one for spring water composition (&quot;Nevers_et_al_springs.csv&quot;) and six for the local rock compositional array (&quot;Nevers_et_al_rocks_fcalc_X.csv&quot;, with X = 0,20,40,60,80,100), each corresponding to a particular scenario regarding the composition of the carbonate end member (role of calcite vs. dolomite).</p>",2021-06-01 18:16:53.149026+00:00,10.5281/zenodo.4779121,2021
