Acronyme PEPR,Acronyme projet,Acronyme unité,Type_Data,Source de l'information,Code RNSR,Type structure,Libellé structure,Sigle structure,Lien établissement,Adresse,Latitude,Longitude,Mail,Domaines scientifiques,Discipline ERC,Responsable
FairCarboN,SLAM-B,METIS,Labo,email site slamb Manon Dardonville 18/06/2024,199712664H,Unité mixte,"Milieux environnementaux, transferts et interactions dans les hydrosystèmes et les sols",METIS,"EPHE PARIS-tutelle (UMR 7619),
CNRS-tutelle (UMR 7619),
SORBONNE UNIV.-tutelle (UMR 7619),
PSL-tutelle (UMR 7619)",4 place Jussieu 75252 PARIS CEDEX 05,48.8448,2.3471,metis@listes.upmc.fr,"3-Sciences de la terre et de l'univers, espace","PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management","Mme Sylvie DERENNE (DIR-ADJ),
M. Jean-Marie MOUCHEL (DIR),
M. Faycal REJIBA (DIR-ADJ)"
FairCarboN,SLAM-B,MIAT,Labo,email site slamb Manon Dardonville 18/06/2024,198717966P,Unité propre,Mathématiques et Informatique Appliquées Toulouse,MIAT,INRAE-tutelle (UR 0875),,43.528981,1.4995539,,10-Sciences agronomiques et écologiques                                                                9-Sciences et technologies de l'information et de la communication,,"Mme Nathalie VIALANEIX (Directrice adjointe),
M. Sylvain JASSON (Directeur)"
FairCarboN,TROPECOS,ISEA,Labo,Liste dans email Perrine - WIERASZKA Magdalena 20/06/2024,201722485W,Unité propre,Institut de Sciences exactes et appliquées,ISEA,NOUVELLE CALEDONIE-tutelle (EA 7484),"JAMES COOK, Avenue James Cook, 98800 Nouméa, France",-22.2626305,166.4088431,dirisea@unc.nc,"4-Chimie                                                                                              5-Biologie, médecine et santé                                                                         2-Physique                                                                                            ","PE4-Physical and analytical chemical sciences : analytical chemistry, chemical theory, physical chemistry/chemical physics",
FairCarboN,SLAM-B,MoSAR,Labo,email site slamb Manon Dardonville 18/06/2024,197517805S,Unité mixte,Modélisation Systémique Appliquée aux Ruminants,MoSAR,"AGROPARISTECH-tutelle (UMR 791),
INRAE-tutelle (UMR 0791),
U PARIS-SACLAY-tutelle ( )",,48.7149402,2.1938482,nicolas.friggens@agroparistech.fr,"5-Biologie, médecine et santé                                                                         10-Sciences agronomiques et écologiques","LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards","Mme Masoomeh TAGHIPOOR (Directrice adjointe),
Mme Laurence PUILLET (Directrice),
Mme Christelle LONCKE (Directrice adjointe),
M. Rafael MUNOZ TAMAYO (Directeur adjoint)"
FairCarboN,SLAM-B,OPAALE,Labo,email site slamb Manon Dardonville 18/06/2024,201621929W,Unité propre,"Optimisation des procédés en agro-alimentaire, agriculture et environnement",OPAALE,INRAE-tutelle (UR 1466),,48.1273335,-1.7009788,,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards","M. Dominique HEITZ (Directeur adjoint),
Mme Anne TREMIER (Directrice),
Mme Corinne MOURO (Directrice adjointe)"
FairCarboN,SLAM-B,PEGASE,Labo,email site slamb Manon Dardonville 18/06/2024,201220380E,Unité mixte,"Physiologie, Environnement et Génétique pour l'Animal et les Systèmes d'Elevage",PEGASE,"Institut Agro-tutelle (UMR 1348),
INRAE-tutelle (UMR 1348)",,48.1433622,-1.8351197,,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards","Mme Bénédicte LEBRET (Directrice adjointe),
M. Yannick LE COZLER (Directeur adjoint),
M. Ludovic BROSSARD (Directeur)"
FairCarboN,SLAM-B,Recyclage&Risque,Labo,email site slamb Manon Dardonville 18/06/2024,200718430G,Unité propre,Recyclage & Risques,Recyclage&Risque,CIRAD-tutelle (UPR 78),Avenue Agropolis-34398-Montpellier Cedex 5,43.64971458752341,3.869096786507703,dir-recyclage@cirad.fr,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards","M. Tom WASSENAAR (Directeur adjoint),
M. Frédéric FEDER (Directeur)"
FairCarboN,SLAM-B,SAS,Labo,email site slamb Manon Dardonville 18/06/2024,199917982E,Unité mixte,Sol Agro et hydrosystème Spatialisation,SAS,"INRAE-tutelle (UMR 1069),
Institut Agro-tutelle ( )",,48.113544,-1.7053078,,10-Sciences agronomiques et écologiques,,"M. Christian WALTER (Directeur),
M. Joel AUBIN (Directeur adjoint),
Mme Virginie PARNAUDEAU (Directrice adjointe)"
FairCarboN,SLAM-B,SELMET,Labo,email site slamb Manon Dardonville 18/06/2024,199419708C,Unité mixte,Systèmes d'Elevage Méditerranéens et Tropicaux,SELMET,"Institut Agro-tutelle ( ),
INRAE-tutelle (UMR 0868),
CIRAD-tutelle (UMR 112)",,-21.320232,55.484804,dir-selmet@cirad.fr,10-Sciences agronomiques et écologiques                                                                6-Sciences humaines et humanités,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards","M. Guillaume DUTEURTRE (Directeur),
M. Christian CORNIAUX (Directeur adjoint)"
FairCarboN,SLAM-B,Silva,Labo,email site slamb Manon Dardonville 18/06/2024,201822750E,Unité mixte,Silva,SILVA,"LORRAINE-tutelle (UMR_A 1434),
AGROPARISTECH-tutelle ( ),
INRAE-tutelle (UMR 1434)",,48.744439,6.348987,jean-claude.gegout@univ-lorraine.fr,"3-Sciences de la terre et de l'univers, espace                                                        10-Sciences agronomiques et écologiques                                                                5-Biologie, médecine et santé","LS1-Molecules of Life: Biological Mechanisms, Structures and Functions : Molecular biology, biochemistry, structural biology, molecular biophysics, synthetic and chemical biology, drug design, innovative methods and modelling","M. Cyrille RATHGEBER (DIR-ADJ),
Mme Marie-Noëlle VAULTIER (DIR-ADJ),
M. Jean-Claude GEGOUT (DIR)"
FairCarboN,SLAM-B,TBI,Labo,email site slamb Manon Dardonville 18/06/2024,196917933G,Unité mixte,Toulouse Biotechnology Institute,TBI,"INRAE-tutelle (UMR 0792),
CNRS-tutelle (UMR 5504),
INSA TOULOUSE-tutelle (UMR 5504)",,43.5697891,1.4675596,direction_tbi@insa-toulouse.fr,"8-Sciences pour l'ingénieur                                                                           5-Biologie, médecine et santé","LS1-Molecules of Life: Biological Mechanisms, Structures and Functions : Molecular biology, biochemistry, structural biology, molecular biophysics, synthetic and chemical biology, drug design, innovative methods and modelling,
LS3-Cellular, Developmental and Regenerative Biology : Structure and function of the cell, cell-cell communication, embryogenesis, tissue differentiation, organogenesis, growth, development, evolution of development, organoids, stem cells, regeneration, therapeutic approaches,
LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards,
PE8-Products and Processes Engineering : Product and process design, chemical, civil, environmental, mechanical, vehicle engineering, energy processes and relevant computational methods,
LS2-Integrative Biology: from Genes and Genomes to Systems : Genetics, epigenetics, genomics and other ‘omics studies, bioinformatics, systems biology, genetic diseases, gene editing, innovative methods and modelling, ‘omics for personalised medicine","Mme Emmanuelle TREVISIOL (directrice adjointe),
M. Mathieu SPERANDIO (directeur adjoint),
M. Gilles TRUAN ()"
FairCarboN,SLAM-B,TETIS,Labo,email site slamb Manon Dardonville 18/06/2024,200718239Z,Unité mixte,"Territoires, Environnement, télédétection et information spatiale",TETIS,"AGROPARISTECH-tutelle (UMR ),
INRAE-tutelle (UMR 1470),
CNRS-participant (UMR 9000),
CIRAD-tutelle (UMR 91)",,43.645283782850186,3.8766872343898218,,"10-Sciences agronomiques et écologiques                                                                3-Sciences de la terre et de l'univers, espace                                                        9-Sciences et technologies de l'information et de la communication","SH3-The Social World and Its Diversity : Sociology, social psychology, social anthropology, education sciences, communication studies","M. Pierre MAUREL (Directeur),
M. Eric BARBE (Directeur adjoint),
M. Pierre-Yves VION (Directeur adjoint),
M. Laurent GAZULL (Directeur adjoint)"
FairCarboN,SLAM-B,UMMISCO,Labo,email site slamb Manon Dardonville 18/06/2024,201421254W,Unité propre,Unité de Modélisation Mathématique et Informatique des Systèmes Complexes,UMMISCO,"SORBONNE UNIV.-tutelle (UMI 209),
IRD-tutelle (UMI 209)","Bondy innovation, 32 Avenue Henri Varagnat, 93140 Bondy, France",48.9169889,2.4848846,,9-Sciences et technologies de l'information et de la communication                                    1-Mathématiques et leurs interactions,"PE6-Computer science and informatics : informatics and information systems, computer science, scientific computing, intelligent systems","M. Jean-Daniel ZUCKER (Directeur),
M. Alexis DROGOUL (directeur adjoint)"
FairCarboN,TROPECOS,AMAP,Labo,Liste dans email Perrine - WIERASZKA Magdalena 20/06/2024,200317641S,Unité mixte,Botanique et modélisation de l'architecture des plantes et des végétations,AMAP,"IRD-tutelle (UMR 5120),
CNRS-tutelle (UMR 5120),
INRAE-tutelle (UMR 0931),
MONTPELLIER-tutelle (UMR 5120),
CIRAD-tutelle (UMR 51)","Parc Scientifique Agropolis, 2196 Bd de la Lironde, 34980 Montferrier-sur-Lez",43.6516326,3.8635533,diramap@cirad.fr,10-Sciences agronomiques et écologiques                                                                9-Sciences et technologies de l'information et de la communication,"PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management,
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling","Mme Alexia STOKES (Directrice adjointe),
M. Marc JAEGER (Directeur adjoint),
M. Raphael PELISSIER (DIRECTEUR)"
FairCarboN,TROPECOS,EPOC,Labo,Liste dans email Perrine - WIERASZKA Magdalena 20/06/2024,199512085M,Unité mixte,Environnements et paléoenvironnements océaniques et continentaux,EPOC,"Bordeaux INP-tutelle ( ),
CNRS-tutelle (UMR 5805),
BORDEAUX-tutelle (UMR 5805),
EPHE PARIS-participant (UMR 5805),
PSL-participant (UMR 5805)",Talence,44.80705,-0.596097,s.fernandez@epoc.u-bordeaux1.fr,"5-Biologie, médecine et santé                                                                         2-Physique                                                                                            4-Chimie",,"M. Aldo SOTTOLICHIO (Directeur adjoint),
M. Philippe MARTINEZ (Directeur adjoint),
M. Patrice GONZALEZ (Directeur adjoint),
Mme Hélène BUDZINSKI (Directrice)"
FairCarboN,TROPECOS,iEES,Labo,Liste dans email Perrine - WIERASZKA Magdalena 20/06/2024,200517555P,Unité mixte,Institut d'écologie et des sciences de l'environnement de Paris,iEES,"UPEC-tutelle (UMR 7618),
CNRS-tutelle (UMR 7618),
IRD-tutelle (UMR 242),
INRAE-tutelle (UMR 1392),
SORBONNE UNIV.-tutelle (UM 113),
U PARIS Cité-participant (UMR 7618)",4 Place Jussieu 75252 PARIS CEDEX 05,48.84586715698242,2.354955673217773,martine.maibeche@sorbonne-universite.fr,"3-Sciences de la terre et de l'univers, espace                                                        4-Chimie                                                                                              10-Sciences agronomiques et écologiques","LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards,
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling",
FairCarboN,TROPECOS,IGE,Labo,Liste dans email Perrine - WIERASZKA Magdalena 20/06/2024,201722374A,Unité mixte,Institut des Géosciences de l'Environnement,IGE,"GRENOBLE INP-tutelle (UMR 5001),
GRENOBLE ALPES-tutelle ( ),
INRAE-tutelle (UMR 1509),
IRD-tutelle ( ),
CNRS-tutelle (UMR 5001)",460 rue de la Piscine 38400 ST MARTIN D HERES,45.1944499,5.7620888,ige-direction@univ-grenoble-alpes.fr,"8-Sciences pour l'ingénieur                                                                           3-Sciences de la terre et de l'univers, espace                                                        10-Sciences agronomiques et écologiques","PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management,
PE9-Universe Sciences : Astro-physics/-chemistry/-biology; solar system; planetary systems; stellar, galactic and extragalactic astronomy; cosmology; space sciences; astronomical instrumentation and data",M. Aurélien DOMMERGUE ()
FairCarboN,SLAM-B,INPT,Labo,email site slamb Manon Dardonville 18/06/2024,,,Toulouse INP-ENSIACET,,,Toulouse,43.5548178,1.5010751,,,,
FairCarboN,TROPECOS,LOG,Labo,Liste dans email Perrine - WIERASZKA Magdalena 20/06/2024,200812834V,Unité mixte,Laboratoire d'océanologie et de géosciences (LOG),,"LILLE-tutelle (UMR 8187),
LITTORAL-tutelle (UMR 8187),
IRD-participant ( ),
CNRS-tutelle (UMR 8187)","Station Marine de Wimereux, 28 Avenue du Maréchal Foch, 62930 Wimereux, France",50.7630241,1.6059993,lucdivine.bonnamy@univ-lille.fr,"10-Sciences agronomiques et écologiques                                                                3-Sciences de la terre et de l'univers, espace","SH3-The Social World and Its Diversity : Sociology, social psychology, social anthropology, education sciences, communication studies,
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management",
FairCarboN,TROPECOS,LPG,Labo,Liste dans email Perrine - WIERASZKA Magdalena 20/06/2024,200012185Z,Unité mixte,LABORATOIRE DE PLANETOLOGIE ET GEODYNAMIQUE,LPG,"ANGERS-tutelle (UMR 6112),
Nantes Université-tutelle (UMR 6112),
CNRS-tutelle (UMR 6112),
CNES-participant (UMR 6112),
LE MANS-tutelle (UMR 6112)",2 Rue de la Houssinière-44322-NANTES CEDEX 3,47.2385635,-1.5553325,dir.umr6112@univ-nantes.fr,"3-Sciences de la terre et de l'univers, espace",,"M. Alain ZANELLA (dir-adj Le Mans Univ),
M. GAEL CHOBLET (),
M. Edouard METZGER (Directeur-adjoint),
M. Benoit LANGLAIS (Directeur)"
FairCarboN,SLAM-B,IRD-UCAD,Labo,email site slamb Manon Dardonville 18/06/2024,,,IRD-UCAD,,,Dakar (Sénégal),14.694333091718468,-17.47099963677427,,,,
FairCarboN,CLIM-FAS,PSAE,Labo,K. Elouhichi (sources: site RNSR),202224181T ,Unité mixte,Paris Saclay Applied Economics,PSAE,INRAE/AgroParisTech/Université Paris-Saclay (UMR 0210),  Campus Agro Paris-Saclay 22 place de l'Agronomie 91123 Palaiseau Cedex,48.71667,2.25,Stephan.Marette@inrae.fr,10-Sciences agronomiques et écologiques; 7 : Sciences de la société,"SH1 : Individuals, Markets and Organisations : Economics, finance, management ;  SH2 : Institutions, Governance and Legal Systems : Political science, international relations, law ; SH3 : The Social World and Its Diversity : Sociology, social psychology, social anthropology, education sciences, communication studies","M. Stéphan Marette (Directeur), Mme Basak Bayramoglu (Directrice adjointe), M. Guy Meunier (Directeur adjoint)"
FairCarboN,CLIM-FAS,CEE-M,Labo,K. Elouhichi (sources: site RNSR),201822742W ,Unité mixte,Centre d'Economie de l'Environnement - Montpellier,CEE-M,CNRS/Université de Montpellier/INRAE/Institut Agro (UMR 5215),INRAE - Institut Agro bâtiment 26 2 place viala 34060 Montpellier Cedex 2,43.617144,3.8547696,fabien.prieur@umontpellier.fr,10 : Sciences agronomiques et écologiques ; 7 : Sciences de la société ; 6 : Sciences humaines et humanités,"SH1 : Individuals, Markets and Organisations : Economics, finance, management ;  SH2 : Institutions, Governance and Legal Systems : Political science, international relations, law ; SH3 : The Social World and Its Diversity : Sociology, social psychology, social anthropology, education sciences, communication studies", Fabien PRIEUR (Directeur)
FairCarboN,CLIM-FAS,LG-ENS,Labo,K. Elouhichi (sources: site RNSR),199812866Y,Unité mixte,Laboratory of Geology,LG-ENS,"CNRS-tutelle (UMR 8538),
PSL-tutelle (UMR 8538),
ENS PARIS-tutelle (UMR 8538)",24 Rue Lhomond-75231-PARIS CEDEX 05,48.84309885224512,2.3466817288359008,vigny@geologie.ens.fr,8: Sciences pour l'ingénieur,,M. Christophe VIGNY (DIR)
FairCarboN,CLIM-FAS,LEM,Labo,K. Elouhichi (sources: site RNSR),201521703E,Unité mixte,Lille Economie et Management,LEM,Université de Lille /CNRS/INSTITUT ECONOMIE SCIENTIFIQUE ET DE GESTION (IESEG),"FUPL, 60 Boulevard Vauban 59016 LILLE CEDEX",50.6326759,3.0449438,etienne.farvaque@univ-lille.fr,7 : Sciences de la société ,"     SH1 : Individuals, Markets and Organisations : Economics, finance, management",Etienne FARVAQUE (Directeur) David CRAINICH (Directeur adjoint)
FairCarboN,CLIM-FAS,CRJ,Labo,K. Elouhichi (sources: site RNSR),199513658X,Unité mixte,Centre de recherches juridiques,CRJ,UGA,Faculté de droit BP47 38040 Grenoble Cedex 9,45.16667,5.71667,,7 : Sciences de la société 1995,"SH2 : Institutions, Governance and Legal Systems : Political science, international relations, law",
FairCarboN,CLIM-FAS,LPPS,Labo,K. Elouhichi (sources: site RNSR),200918460F,Unité mixte,Lapps Laboratoire Parisien de Psychologie Sociale,LPPS,Université Paris Nanterre/ Université Vincennes-Saint Denis Paris 8 ,200 avenue de la Republique 92001 Nanterre cedex,48.9042269,2.2139518,picartag@parisnanterre.fr,6 : Sciences humaines et humanités,"The Human Mind and Its Complexity : Cognitive science, psychology, linguistics, theoretical philosophy","Peggy CHEKROUN (Directeur), Patrick MOLLARET (Directeur adjoint)"
FairCarboN,GREENSCALE,IJPB,Labo,,,Unité Mixte de Recherche,Institut Jean-Pierre Bourgin de sciences végétales,INRAE,INRAE/AgroParisTech/Université Paris-Saclay,"Route de Saint Cyr, INRAE, 78026, Versailles",48.8021908335094,2.08726489999934,,,,
FairCarboN,GREENSCALE,BIAM,Labo,,,Unité Mixte de Recherche,CEA CADARACHE,CEA,CEA/CNRS/Aix-Marseille Université,"CEA Cadarache, Zone Cité des Énergies BIAM, Bâtiment 1900, 13108 Saint-Paul-lez-Durance",43.6997348622178,5.74073707666759,,,,
FairCarboN,GREENSCALE,LSCE,Labo,,,Unité Mixte de Recherche,CEA SACLAY,CEA,"CEA-tutelle (UMR 8212),
VERSAILLES-tutelle (UMR 8212),
U PARIS-SACLAY-participant (UMR 8212),
CNRS-tutelle (UMR 8212)","CEA Saclay, Bat 714, Site de l’Orme des Merisiers, Chemin de Saint Aubin – RD 128
F-91191 Gif sur Yvette Cedex",48.712045,2.1472144,,,,
FairCarboN,PREFALIM,PjSE,Labo,,,Unité Mixte de Recherche,Paris-Jourdan Sciences Economiques,PjSE,INRAE/CNRS/EHESS/ENS-PSL/Université Paris-1/Ecole des Mines Paris PSL,"48 boulevard Jourdan
75014 PARIS ",48.8222725,2.3308584,,,,
FairCarboN,PREFALIM,CMH,Labo,,,Unité Mixte de Recherche,Centre Maurice Halbwachs,CMH,"CNRS & INRAE, ENS, PSL, EHESS","48 boulevard Jourdan
75014 PARIS ",48.8222725,2.3308584,,,,
FairCarboN,PREFALIM,LG-ENS,Labo,,,Unité Mixte,Laboratoire de géologie de l'Ecole Normale Supérieure,LG - ENS,ENS PSL & CNRS,24 Rue Lhomond-75231-PARIS CEDEX 05,48.84309885224512,2.3466817288359008,,,,
FairCarboN,PREFALIM,GAEL-EAG,Labo,,,Unité Mixte de Recherche,Laboratoire d’Economie Appliquée de Grenoble ,GAEL,"INRAE & CNRS, Grenoble INP, U. GRENOBLE ALPES","1241 Rue des Résidences
38400 Saint-Martin-d'Hères",45.1893466,5.7727976,,,,
FairCarboN,PREFALIM,SMART-LERECO,Labo,,,Unité Mixte de Recherche,"Structure et Marchés Agricoles, Ressources et Territoires ",SMART,INRAE & Institut Agro Rennes-Anger,"Rue de la Géraudière
44316 Nantes",47.2633173,-1.5653862,,,,
FairCarboN,PREFALIM,PSAE,Labo,,,Unité Mixte de Recherche,Paris-Saclay Applied Economics ,PSAE,"INRAE & AGROPARISTECH, UNIVERSITE PARIS-SACLAY",  Campus Agro Paris-Saclay 22 place de l'Agronomie 91123 Palaiseau Cedex,48.71667,2.25,,,,
FairCarboN,PREFALIM,TSE-SER,Labo,,,Unité Mixte de Recherche,Toulouse School of Economics – Research ,TSE - R,"INRAE & UT TOULOUSE CAPITOLE EPE, EHESS PARIS, CNRS, INRAE, TSE","1 Esplanade de l'Université, 31000 Toulouse, France",43.604638,1.4350147,,,,
FairCarboN,PREFALIM,iEES,Labo,,,Unité Mixte de Recherche,Institut d'écologie et des sciences de l'environnement de Paris,iEES,SORBONNE UNIV & CNRS & UPEC & IRD & INRAE & U Paris Cité,4 Place Jussieu 75252 PARIS CEDEX 05,48.84586715698242,2.354955673217773,,,,
FairCarboN,CO2_CMPhi,BIP,Labo,,201220269J,Unité Mixte de Recherche,Bioénergétique et Ingénierie des Protéines,CNRS Délégation Provence et Corse (DR12),CNRS/Aix-Marseille Université,"31, chemin Joseph Aiguier, 13402 Marseille cedex 9",43.25694,5.40709,,,,
FairCarboN,CarboNium,Lac Leman,Site,,,,,,,,46.431319,6.463207,,,,
FairCarboN,CarboNium,Lac Annecy,Site,,,,,,,,45.874348,6.162231,,,,
FairCarboN,CarboNium,Lac Bourget,Site,,,,,,,,45.697888,5.870755,,,,
FairCarboN,CarboNium,Lac Aiguebelette,Site,,,,,,,,45.550361,5.797729,,,,
FairCarboN,CarboNium,Lac de Chavolet,Site,,,,,,,,45.825026,5.696429,,,,
FairCarboN,CarboNium,Lac Pavin,Site,,,,,,,,45.29,2.53,,,,
FairCarboN,CarboNium,Lac de Carcans Hourtin,Site,,,,,,,,45.131361,-1.116441,,,,
FairCarboN,CarboNium,Lac de Lacanau,Site,,,,,,,,44.971974,-1.117543,,,,
FairCarboN,CarboNium,Lac de Cazaux Sanguinet,Site,,,,,,,,44.448041,-1.158596,,,,
FairCarboN,CarboNium,Lac de Parentis Biscarosse,Site,,,,,,,,44.349011,-1.170053,,,,
FairCarboN,CarboNium,Retenue de Serre Ponçon,Site,,,,,,,,44.480838,6.28972,,,,
FairCarboN,CarboNium,Etang de Birieux,Site,,,,,,,,45.952717,5.024213,,,,
FairCarboN,CarboNium,Gravière Oselle,Site,,,,,,,,47.134471,5.845706,,,,
FairCarboN,CarboNium,Reservoir de Charmes,Site,,,,,,,,47.910509,5.381445,,,,
FairCarboN,CarboNium,Bernadouze,Site,,,,,,,,42.80258,1.4238,,,,
FairCarboN,CarboNium,Frasnes,Site,,,,,,,,46.8404,6.1785,,,,
FairCarboN,CarboNium,La Guette,Site,,,,,,,,47.32169,2.28047,,,,
FairCarboN,ALAMOD,Puechabon,Site,,,,,,,,43.7413,3.5957,,,,
FairCarboN,ALAMOD,Font Blanche,Site,,,,,,,,43.2408,5.6787,,,,
FairCarboN,ALAMOD,Bilos,Site,,,,,,,,44.4937,-0.9561,,,,
FairCarboN,ALAMOD,Barbeau,Site,,,,,,,,48.4764,2.7801,,,,
FairCarboN,ALAMOD,Hesse,Site,,,,,,,,48.6741,7.0647,,,,
FairCarboN,ALAMOD,O3HP,Site,,,,,,,,43.9378,5.7178,,,,
FairCarboN,ALAMOD,Montiers,Site,,,,,,,,48.5317,5.2689,,,,
FairCarboN,ALAMOD,Itatinga,Site,,,,,,,,-23.03333,-48.6333,,,,
FairCarboN,CrosyeN,Estrees Mons,Site,,,,,,,,49.9666304,3.2873583,,,,
FairCarboN,CrosyeN,Dijon,Site,,,,,,,,47.3215806,5.0414701,,,,
FairCarboN,CrosyeN,Toulouse,Site,,,,,,,,43.6044622,1.4442469,,,,
FairCarboN,CrosyeN,Montpellier,Site,,,,,,,,43.6112422,3.8767337,,,,
FairCarboN,CrosyeN,Bac Giang,Site,,,,,,,,21.3169625,106.437985,,,,
FairCarboN,CrosyeN,Battambang,Site,,,,,,,,12.9256791,103.2317136,,,,
FairCarboN,CrosyeN,Bos khnor,Site,,,,,,,,12.1586188,105.3309759,,,,
FairCarboN,CrosyeN,Harare,Site,,,,,,,,-17.8567035,31.0601584,,,,
FairCarboN,TROPECOS,Guadeloupe,Site,,,,,,,,16.2528827,-61.5686855,,,,
FairCarboN,TROPECOS,Guyane,Site,,,,,,,,4.0039882,-52.999998,,,,
FairCarboN,TROPECOS,Para,Site,,,,,,,,-4.7493933,-52.8973006,,,,
FairCarboN,TROPECOS,Rio de Janeiro,Site,,,,,,,,-22.9110137,-43.2093727,,,,
FairCarboN,TROPECOS,Ho Chi Min,Site,,,,,,,,10.7763897,106.7011391,,,,
FairCarboN,TROPECOS,Nouvelle Caledonie,Site,,,,,,,,-21.3019905,165.4880773,,,,
FairCarboN,Drought for C,Puechabon,Site,,,,,,,,43.7413,3.5957,,,,
FairCarboN,Drought for C,Font Blanche,Site,,,,,,,,43.2408,5.6787,,,,
FairCarboN,Drought for C,O3HP,Site,,,,,,,,43.9378,5.7178,,,,
FairCarboN,Drought for C,Montiers,Site,,,,,,,,48.5317,5.2689,,,,
FairCarboN,DEEP-C,Lac Leman,Site,,,,,,,,46.431319,6.463207,,,,
FairCarboN,DEEP-C,Lac Annecy,Site,,,,,,,,45.874348,6.162231,,,,
FairCarboN,DEEP-C,Lac Bourget,Site,,,,,,,,45.697888,5.870755,,,,
FairCarboN,DEEP-C,Lac Aiguebelette,Site,,,,,,,,45.550361,5.797729,,,,
FairCarboN,DEEP-C,Lac de Chavolet,Site,,,,,,,,45.825026,5.696429,,,,
FairCarboN,DEEP-C,Etang de Birieux,Site,,,,,,,,45.952717,5.024213,,,,
FairCarboN,DEEP-C,Reservoir de Charmes,Site,,,,,,,,47.910509,5.381445,,,,
FairCarboN,CANETE,Estrees Mons,Site,,,,,,,,49.9666304,3.2873583,,,,
FairCarboN,CANETE,Feucherolles,Site,,,,,,,,48.8725969,1.9723953,,,,
FairCarboN,CANETE,Breteniere,Site,,,,,,,,47.2403931,5.1144328,,,,
FairCarboN,CANETE,Lusignan,Site,,,,,,,,46.4351549,0.1223765,,,,
FairCarboN,CANETE,Theix,Site,,,,,,,,47.6350664,-2.6474422,,,,
FairCarboN,CANETE,Laqueille,Site,,,,,,,,44.3182351,0.1062737,,,,
FairCarboN,CANETE,La Bouzule,Site,,,,,,,,48.7381866,6.3182816,,,,
FairCarboN,CANETE,Breuil,Site,,,,,,,,49.7373109,2.9552861,,,,
FairCarboN,CANETE,Bordeaux,Site,,,,,,,,44.841225,-0.5800364,,,,
FairCarboN,RhizoSeqC,AGAP,Labo,PGD RhizoSeqC,201119637B,Unité mixte,Institut Amélioration Génétique et Adaptation des Plantes méditerranéennes et Tropicales,AGAP,"CIRAD-tutelle (UMR 108),
INRAE-tutelle (UMR 1334),
MONTPELLIER-tutelle ( ),
INRIA-participant ( ),
Institut Agro-tutelle ( )",03 - Avenue Agropolis - 34398 Montpellier Cedex 5 France,43.6394783,3.8734664,diragap@cirad.fr,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards","M. Manuel RUIZ (Directeur adjoint),
Mme Claire BILLOT (Directrice),
M. Gilbert TROUCHE (Directeur adjoint)"
