name,id,parent,path
Inria,148975,root,Recherche Data Gouv/Inria
MIMESIS,167534,148975,Recherche Data Gouv/Inria/MIMESIS
Autorité de Sûreté Nucléaire et de Radioprotection,150479,root,Recherche Data Gouv/Autorité de Sûreté Nucléaire et de Radioprotection
URSûr 201722597T,221935,150479,Recherche Data Gouv/Autorité de Sûreté Nucléaire et de Radioprotection/URSûr 201722597T
UREnv 201722596S,221946,150479,Recherche Data Gouv/Autorité de Sûreté Nucléaire et de Radioprotection/UREnv 201722596S
Transferts des radionucléides dans l'environnement,222454,221946,Recherche Data Gouv/Autorité de Sûreté Nucléaire et de Radioprotection/UREnv 201722596S/Transferts des radionucléides dans l'environnement
Transferts atmosphériques,279211,222454,Recherche Data Gouv/Autorité de Sûreté Nucléaire et de Radioprotection/UREnv 201722596S/Transferts des radionucléides dans l'environnement/Transferts atmosphériques
Stockage des déchets et des colis,636093,221946,Recherche Data Gouv/Autorité de Sûreté Nucléaire et de Radioprotection/UREnv 201722596S/Stockage des déchets et des colis
URSan 201722594P,221947,150479,Recherche Data Gouv/Autorité de Sûreté Nucléaire et de Radioprotection/URSan 201722594P
Institut national de la santé et de la recherche médicale,150892,root,Recherche Data Gouv/Institut national de la santé et de la recherche médicale
Collection Générique Inserm,152449,150892,Recherche Data Gouv/Institut national de la santé et de la recherche médicale/Collection Générique Inserm
"Biologie cellulaire, développement et évolution",152451,150892,"Recherche Data Gouv/Institut national de la santé et de la recherche médicale/Biologie cellulaire, développement et évolution"
"Génétique, génomique et bioinformatique",152453,150892,"Recherche Data Gouv/Institut national de la santé et de la recherche médicale/Génétique, génomique et bioinformatique"
Bases moléculaires et structurales du vivant,152460,150892,Recherche Data Gouv/Institut national de la santé et de la recherche médicale/Bases moléculaires et structurales du vivant
Cancer,152461,150892,Recherche Data Gouv/Institut national de la santé et de la recherche médicale/Cancer
Technologies pour la santé,152462,150892,Recherche Data Gouv/Institut national de la santé et de la recherche médicale/Technologies pour la santé
Santé publique,152463,150892,Recherche Data Gouv/Institut national de la santé et de la recherche médicale/Santé publique
"Physiopathologie, métabolisme, nutrition",152464,150892,"Recherche Data Gouv/Institut national de la santé et de la recherche médicale/Physiopathologie, métabolisme, nutrition"
"Neurosciences, sciences cognitives, neurologie, psychiatrie",152465,150892,"Recherche Data Gouv/Institut national de la santé et de la recherche médicale/Neurosciences, sciences cognitives, neurologie, psychiatrie"
"Immunologie, inflammation, infectiologie et microbiologie",152466,150892,"Recherche Data Gouv/Institut national de la santé et de la recherche médicale/Immunologie, inflammation, infectiologie et microbiologie"
Data_UMontpellier,150975,root,Recherche Data Gouv/Data_UMontpellier
AGAP Institut,339776,150975,Recherche Data Gouv/Data_UMontpellier/AGAP Institut
AMAP,339782,150975,Recherche Data Gouv/Data_UMontpellier/AMAP
CEFE,339786,150975,Recherche Data Gouv/Data_UMontpellier/CEFE
EuroMov DHM,339798,150975,Recherche Data Gouv/Data_UMontpellier/EuroMov DHM
HSM,339802,150975,Recherche Data Gouv/Data_UMontpellier/HSM
IATE,339805,150975,Recherche Data Gouv/Data_UMontpellier/IATE
INTACTBioPack,398756,339805,Recherche Data Gouv/Data_UMontpellier/IATE/INTACTBioPack
work package 1,398760,398756,Recherche Data Gouv/Data_UMontpellier/IATE/INTACTBioPack/work package 1
work package 2,398761,398756,Recherche Data Gouv/Data_UMontpellier/IATE/INTACTBioPack/work package 2
work package 3,398762,398756,Recherche Data Gouv/Data_UMontpellier/IATE/INTACTBioPack/work package 3
work package 4,398763,398756,Recherche Data Gouv/Data_UMontpellier/IATE/INTACTBioPack/work package 4
work package 5,398764,398756,Recherche Data Gouv/Data_UMontpellier/IATE/INTACTBioPack/work package 5
work package 6,398765,398756,Recherche Data Gouv/Data_UMontpellier/IATE/INTACTBioPack/work package 6
ISEM,339812,150975,Recherche Data Gouv/Data_UMontpellier/ISEM
L2C,339818,150975,Recherche Data Gouv/Data_UMontpellier/L2C
LIRMM,339821,150975,Recherche Data Gouv/Data_UMontpellier/LIRMM
LMGC,339825,150975,Recherche Data Gouv/Data_UMontpellier/LMGC
MARBEC,339827,150975,Recherche Data Gouv/Data_UMontpellier/MARBEC
MIVEGEC,339830,150975,Recherche Data Gouv/Data_UMontpellier/MIVEGEC
OREME,339834,150975,Recherche Data Gouv/Data_UMontpellier/OREME
SPO,339840,150975,Recherche Data Gouv/Data_UMontpellier/SPO
IES,344892,150975,Recherche Data Gouv/Data_UMontpellier/IES
IGF,344893,150975,Recherche Data Gouv/Data_UMontpellier/IGF
PhyMedExp,600726,150975,Recherche Data Gouv/Data_UMontpellier/PhyMedExp
Entrepôt de données INSEI,152471,root,Recherche Data Gouv/Entrepôt de données INSEI
Sorbonne Université,152472,root,Recherche Data Gouv/Sorbonne Université
Données associées aux mémoires de master de Sorbonne Université,179083,152472,Recherche Data Gouv/Sorbonne Université/Données associées aux mémoires de master de Sorbonne Université
Arts et Métiers Sciences et technologies - Arts et Metiers Institute of Technology,152473,root,Recherche Data Gouv/Arts et Métiers Sciences et technologies - Arts et Metiers Institute of Technology
Université Paris-Saclay,157728,root,Recherche Data Gouv/Université Paris-Saclay
JUstice In Climate Change Exposure (JUICCE),171135,157728,Recherche Data Gouv/Université Paris-Saclay/JUstice In Climate Change Exposure (JUICCE)
JUstice In Climate Change Exposure (JUICCE) - Income projections,171234,171135,Recherche Data Gouv/Université Paris-Saclay/JUstice In Climate Change Exposure (JUICCE)/JUstice In Climate Change Exposure (JUICCE) - Income projections
Acompañamiento para la Gobernanza Adaptiva de la Tierra en Apurímac (AGATA),172581,157728,Recherche Data Gouv/Université Paris-Saclay/Acompañamiento para la Gobernanza Adaptiva de la Tierra en Apurímac (AGATA)
Acompañamiento para la Gobernanza Adaptiva de la Tierra en Apurímac (AGATA) - Medicinal plants,173018,172581,Recherche Data Gouv/Université Paris-Saclay/Acompañamiento para la Gobernanza Adaptiva de la Tierra en Apurímac (AGATA)/Acompañamiento para la Gobernanza Adaptiva de la Tierra en Apurímac (AGATA) - Medicinal plants
Acompañamiento para la Gobernanza Adaptiva de la Tierra en Apurímac (AGATA) - Land use,178257,172581,Recherche Data Gouv/Université Paris-Saclay/Acompañamiento para la Gobernanza Adaptiva de la Tierra en Apurímac (AGATA)/Acompañamiento para la Gobernanza Adaptiva de la Tierra en Apurímac (AGATA) - Land use
Chaire CoPack,188811,157728,Recherche Data Gouv/Université Paris-Saclay/Chaire CoPack
Full-scale composting experiment of compostable packaging,285669,188811,Recherche Data Gouv/Université Paris-Saclay/Chaire CoPack/Full-scale composting experiment of compostable packaging
Data Paris 8,158629,root,Recherche Data Gouv/Data Paris 8
Université d'Artois,160283,root,Recherche Data Gouv/Université d'Artois
UCCS,176254,160283,Recherche Data Gouv/Université d'Artois/UCCS
Institut Pasteur,160284,root,Recherche Data Gouv/Institut Pasteur
ONERA,160285,root,Recherche Data Gouv/ONERA
Space Weather Events,568624,160285,Recherche Data Gouv/ONERA/Space Weather Events
Data UPPA,161753,root,Recherche Data Gouv/Data UPPA
Université de Rennes,162882,root,Recherche Data Gouv/Université de Rennes
UMR CNRS 6226 - Institut des sciences chimiques de Rennes (ISCR),163908,162882,Recherche Data Gouv/Université de Rennes/UMR CNRS 6226 - Institut des sciences chimiques de Rennes (ISCR)
UMR 6118 - Géosiences Rennes,163915,162882,Recherche Data Gouv/Université de Rennes/UMR 6118 - Géosiences Rennes
"UMR INRAE 1349 - Institut de génétique, environnement et protection des plantes (IGEPP)",163927,162882,"Recherche Data Gouv/Université de Rennes/UMR INRAE 1349 - Institut de génétique, environnement et protection des plantes (IGEPP)"
"UMR INSERM 1241 / UMR INRAE 1341 - Nutrition, Métabolismes et Cancer (NuMeCan)",163928,162882,"Recherche Data Gouv/Université de Rennes/UMR INSERM 1241 / UMR INRAE 1341 - Nutrition, Métabolismes et Cancer (NuMeCan)"
"UMR 6553 - Ecobio - Ecosystèmes, Biodiversité, Evolution",178981,162882,"Recherche Data Gouv/Université de Rennes/UMR 6553 - Ecobio - Ecosystèmes, Biodiversité, Evolution"
IRMAR - UMR CNRS 6625 - Institut de recherche mathématique de Rennes,347525,162882,Recherche Data Gouv/Université de Rennes/IRMAR - UMR CNRS 6625 - Institut de recherche mathématique de Rennes
CNRS Research Data,163280,root,Recherche Data Gouv/CNRS Research Data
BETA,161262,163280,Recherche Data Gouv/CNRS Research Data/BETA
Projet Enquête Données de la Recherche,161263,161262,Recherche Data Gouv/CNRS Research Data/BETA/Projet Enquête Données de la Recherche
PHDs' data ; Données de travaux de thèses,177021,161262,Recherche Data Gouv/CNRS Research Data/BETA/PHDs' data ; Données de travaux de thèses
ICMCB,167583,163280,Recherche Data Gouv/CNRS Research Data/ICMCB
Dat@OSUC,175564,163280,Recherche Data Gouv/CNRS Research Data/Dat@OSUC
DATASCIENCE,196562,175564,Recherche Data Gouv/CNRS Research Data/Dat@OSUC/DATASCIENCE
dataLNCMI,178605,163280,Recherche Data Gouv/CNRS Research Data/dataLNCMI
EMFL proposals,202057,178605,Recherche Data Gouv/CNRS Research Data/dataLNCMI/EMFL proposals
In-house Research Projects,549368,178605,Recherche Data Gouv/CNRS Research Data/dataLNCMI/In-house Research Projects
IDEES,191897,163280,Recherche Data Gouv/CNRS Research Data/IDEES
French Fluid Dynamics Database,193082,163280,Recherche Data Gouv/CNRS Research Data/French Fluid Dynamics Database
MEDG,209188,163280,Recherche Data Gouv/CNRS Research Data/MEDG
Entretiens - Mémoires européennes du Goulag,218080,209188,Recherche Data Gouv/CNRS Research Data/MEDG/Entretiens - Mémoires européennes du Goulag
Data Robotics : French Research Infrastructure Robotex2.0,348857,163280,Recherche Data Gouv/CNRS Research Data/Data Robotics : French Research Infrastructure Robotex2.0
LOCIE,438903,163280,Recherche Data Gouv/CNRS Research Data/LOCIE
PHENIX,575235,163280,Recherche Data Gouv/CNRS Research Data/PHENIX
CASP16-CAPRI MassiveFold Data,607303,163280,Recherche Data Gouv/CNRS Research Data/CASP16-CAPRI MassiveFold Data
LJP,609307,163280,Recherche Data Gouv/CNRS Research Data/LJP
Data repository CY Cergy Paris Université,163810,root,Recherche Data Gouv/Data repository CY Cergy Paris Université
Université Côte d'Azur,163811,root,Recherche Data Gouv/Université Côte d'Azur
Laboratoire Géoazur,174190,163811,Recherche Data Gouv/Université Côte d'Azur/Laboratoire Géoazur
Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis,174193,163811,Recherche Data Gouv/Université Côte d'Azur/Laboratoire D'informatique Signaux et Systèmes de Sophia-Antipolis
Institut Sophia Agrobiotech,174197,163811,Recherche Data Gouv/Université Côte d'Azur/Institut Sophia Agrobiotech
ENAC,165021,root,Recherche Data Gouv/ENAC
Telecom,197003,165021,Recherche Data Gouv/ENAC/Telecom
Transport Aérien - TA,197004,165021,Recherche Data Gouv/ENAC/Transport Aérien - TA
II - Informatique Interactive,222042,165021,Recherche Data Gouv/ENAC/II - Informatique Interactive
OPTIM,284520,165021,Recherche Data Gouv/ENAC/OPTIM
Isara,165098,root,Recherche Data Gouv/Isara
AGE,616600,165098,Recherche Data Gouv/Isara/AGE
LER,616618,165098,Recherche Data Gouv/Isara/LER
Data Nantes Université,165099,root,Recherche Data Gouv/Data Nantes Université
ERC Promises,174253,165099,Recherche Data Gouv/Data Nantes Université/ERC Promises
Observatoire des Sciences de l'Univers Nantes Atlantique (Osuna),174520,165099,Recherche Data Gouv/Data Nantes Université/Observatoire des Sciences de l'Univers Nantes Atlantique (Osuna)
Laboratoire MIP,176077,165099,Recherche Data Gouv/Data Nantes Université/Laboratoire MIP
ANR-DEMCOM - Durable and Environmental design of Monitored COncrete structures in Marine environment,179212,165099,Recherche Data Gouv/Data Nantes Université/ANR-DEMCOM - Durable and Environmental design of Monitored COncrete structures in Marine environment
Laboratoire de Planétologie et Géosciences (LPG),201219,165099,Recherche Data Gouv/Data Nantes Université/Laboratoire de Planétologie et Géosciences (LPG)
LPG 3D,201233,201219,Recherche Data Gouv/Data Nantes Université/Laboratoire de Planétologie et Géosciences (LPG)/LPG 3D
Laboratoire IREENA - Institut de Recherche en Energie Electrique de Nantes Atlantique ,596554,165099,Recherche Data Gouv/Data Nantes Université/Laboratoire IREENA - Institut de Recherche en Energie Electrique de Nantes Atlantique 
Induction Heating for Power to Heat,596580,596554,Recherche Data Gouv/Data Nantes Université/Laboratoire IREENA - Institut de Recherche en Energie Electrique de Nantes Atlantique /Induction Heating for Power to Heat
"Laboratoire CEISAM - Chimie et Interdisciplinarité : Synthèse, Analyse, Modélisation",599378,165099,"Recherche Data Gouv/Data Nantes Université/Laboratoire CEISAM - Chimie et Interdisciplinarité : Synthèse, Analyse, Modélisation"
ERC IceFloods,600524,165099,Recherche Data Gouv/Data Nantes Université/ERC IceFloods
Laboratoire LETG - Littoral - Environnement - Télédetection - Géomatique (UMR CNRS 6554),603040,165099,Recherche Data Gouv/Data Nantes Université/Laboratoire LETG - Littoral - Environnement - Télédetection - Géomatique (UMR CNRS 6554)
Entrepôt de données Avignon Université,165768,root,Recherche Data Gouv/Entrepôt de données Avignon Université
Agro&Sciences,174660,165768,Recherche Data Gouv/Entrepôt de données Avignon Université/Agro&Sciences
Culture Patrimoines Sociétés Numériques,178272,165768,Recherche Data Gouv/Entrepôt de données Avignon Université/Culture Patrimoines Sociétés Numériques
Université Le Havre Normandie,168825,root,Recherche Data Gouv/Université Le Havre Normandie
URCOM - Unité de Recherche en Chimie Organique et Macromoléculaire ,175285,168825,Recherche Data Gouv/Université Le Havre Normandie/URCOM - Unité de Recherche en Chimie Organique et Macromoléculaire 
GREAH - Groupe de Recherche en Electrotechnique et Automatique du Havre,176149,168825,Recherche Data Gouv/Université Le Havre Normandie/GREAH - Groupe de Recherche en Electrotechnique et Automatique du Havre
LMAH - Laboratoire de Mathématiques Appliquées du Havre ,176167,168825,Recherche Data Gouv/Université Le Havre Normandie/LMAH - Laboratoire de Mathématiques Appliquées du Havre 
LITIS - Laboratoire d’Informatique et du Traitement de l’Information et des Systèmes,179064,168825,Recherche Data Gouv/Université Le Havre Normandie/LITIS - Laboratoire d’Informatique et du Traitement de l’Information et des Systèmes
LOMC - Laboratoire Ondes et Milieux Complexes,179065,168825,Recherche Data Gouv/Université Le Havre Normandie/LOMC - Laboratoire Ondes et Milieux Complexes
SEBIO - Stress Environnementaux et BIOsurveillance des milieux aquatiques,179066,168825,Recherche Data Gouv/Université Le Havre Normandie/SEBIO - Stress Environnementaux et BIOsurveillance des milieux aquatiques
Toulouse INP,168826,root,Recherche Data Gouv/Toulouse INP
IMFT,172874,168826,Recherche Data Gouv/Toulouse INP/IMFT
LGC,174376,168826,Recherche Data Gouv/Toulouse INP/LGC
Univ-Clermont-Auvergne,168828,root,Recherche Data Gouv/Univ-Clermont-Auvergne
TIRAMISU,197313,168828,Recherche Data Gouv/Univ-Clermont-Auvergne/TIRAMISU
Institut Pascal,201555,168828,Recherche Data Gouv/Univ-Clermont-Auvergne/Institut Pascal
HAMSTER,635855,201555,Recherche Data Gouv/Univ-Clermont-Auvergne/Institut Pascal/HAMSTER
UMR 1095 GDEC ,208982,168828,Recherche Data Gouv/Univ-Clermont-Auvergne/UMR 1095 GDEC 
Unité de Nutrition Humaine - UNH - UMR 1019,598564,168828,Recherche Data Gouv/Univ-Clermont-Auvergne/Unité de Nutrition Humaine - UNH - UMR 1019
"iGReD Génétique, Reproduction et Développement",631112,168828,"Recherche Data Gouv/Univ-Clermont-Auvergne/iGReD Génétique, Reproduction et Développement"
Ecole supérieure des agricultures,174694,root,Recherche Data Gouv/Ecole supérieure des agricultures
GRAPPE,191947,174694,Recherche Data Gouv/Ecole supérieure des agricultures/GRAPPE
URSE,192360,174694,Recherche Data Gouv/Ecole supérieure des agricultures/URSE
LEVA,192364,174694,Recherche Data Gouv/Ecole supérieure des agricultures/LEVA
LARESS,192366,174694,Recherche Data Gouv/Ecole supérieure des agricultures/LARESS
BAGAP-ESA,192368,174694,Recherche Data Gouv/Ecole supérieure des agricultures/BAGAP-ESA
Recherche Bourgogne-Franche-Comté,174695,root,Recherche Data Gouv/Recherche Bourgogne-Franche-Comté
BSB,168827,174695,Recherche Data Gouv/Recherche Bourgogne-Franche-Comté/BSB
Université Marie et Louis Pasteur,175567,174695,Recherche Data Gouv/Recherche Bourgogne-Franche-Comté/Université Marie et Louis Pasteur
Université Bourgogne Europe,175568,174695,Recherche Data Gouv/Recherche Bourgogne-Franche-Comté/Université Bourgogne Europe
Université de Technologie de Belfort Montbéliard,175569,174695,Recherche Data Gouv/Recherche Bourgogne-Franche-Comté/Université de Technologie de Belfort Montbéliard
SUPMICROTECH-ENSMM,175572,174695,Recherche Data Gouv/Recherche Bourgogne-Franche-Comté/SUPMICROTECH-ENSMM
Institut Agro Dijon,175573,174695,Recherche Data Gouv/Recherche Bourgogne-Franche-Comté/Institut Agro Dijon
Arts et Métiers Campus de Cluny,183125,174695,Recherche Data Gouv/Recherche Bourgogne-Franche-Comté/Arts et Métiers Campus de Cluny
DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse.,176466,root,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse.
CIML,221986,176466,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./CIML
MIlab,222104,221986,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./CIML/MIlab
MIlab_LTaTreg-Thymus,222193,222104,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./CIML/MIlab/MIlab_LTaTreg-Thymus
ABlab,285051,221986,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./CIML/ABlab
ABlab_IFNLGutRestitution,285052,285051,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./CIML/ABlab/ABlab_IFNLGutRestitution
BMMlab,286807,221986,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./CIML/BMMlab
BMMlab_Prostate-CD45Pos-PTENKO,286854,286807,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./CIML/BMMlab/BMMlab_Prostate-CD45Pos-PTENKO
Institut Fresnel,601040,176466,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./Institut Fresnel
Photonics,602071,601040,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./Institut Fresnel/Photonics
SMLM - Project,627614,602071,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./Institut Fresnel/Photonics/SMLM - Project
PhyTI team,627610,601040,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./Institut Fresnel/PhyTI team
MOSAIC team,627613,601040,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./Institut Fresnel/MOSAIC team
Luminy Génétique et biophysique des plantes (LGBP-AMU-CEA-CNRS),627611,176466,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./Luminy Génétique et biophysique des plantes (LGBP-AMU-CEA-CNRS)
Theories and Approaches of Genomic Complexity (TAGC),627612,176466,Recherche Data Gouv/DAT'AMU _ Entrepôt de données de recherche d'Aix Marseille Université. DAT'AMU _ Aix Marseille University research data warehouse./Theories and Approaches of Genomic Complexity (TAGC)
Data Université de Limoges,176467,root,Recherche Data Gouv/Data Université de Limoges
"CREOP - Centre de Recherche sur l'Entreprise, les Organisations et le Patrimoine",192324,176467,"Recherche Data Gouv/Data Université de Limoges/CREOP - Centre de Recherche sur l'Entreprise, les Organisations et le Patrimoine"
LAPE - Laboratoire d'Analyse et de Prospectives Economiques,192325,176467,Recherche Data Gouv/Data Université de Limoges/LAPE - Laboratoire d'Analyse et de Prospectives Economiques
OMIJ - Observatoire des mutations institutionnelles et juridiques,192365,176467,Recherche Data Gouv/Data Université de Limoges/OMIJ - Observatoire des mutations institutionnelles et juridiques
GEOLAB,192367,176467,Recherche Data Gouv/Data Université de Limoges/GEOLAB
CeReS,192369,176467,Recherche Data Gouv/Data Université de Limoges/CeReS
CRIHAM,192370,176467,Recherche Data Gouv/Data Université de Limoges/CRIHAM
EHIC,192372,176467,Recherche Data Gouv/Data Université de Limoges/EHIC
FrED,192373,176467,Recherche Data Gouv/Data Université de Limoges/FrED
GRESCO,192375,176467,Recherche Data Gouv/Data Université de Limoges/GRESCO
CRIBL,192376,176467,Recherche Data Gouv/Data Université de Limoges/CRIBL
EpiMaCT,192377,176467,Recherche Data Gouv/Data Université de Limoges/EpiMaCT
P&T,192378,176467,Recherche Data Gouv/Data Université de Limoges/P&T
RESINFIT,192379,176467,Recherche Data Gouv/Data Université de Limoges/RESINFIT
CAPTuR,192380,176467,Recherche Data Gouv/Data Université de Limoges/CAPTuR
HAVAE,192382,176467,Recherche Data Gouv/Data Université de Limoges/HAVAE
LABCiS,192385,176467,Recherche Data Gouv/Data Université de Limoges/LABCiS
NEURIT,192386,176467,Recherche Data Gouv/Data Université de Limoges/NEURIT
VieSanté,192387,176467,Recherche Data Gouv/Data Université de Limoges/VieSanté
IRCER,192388,176467,Recherche Data Gouv/Data Université de Limoges/IRCER
GC2D,192389,176467,Recherche Data Gouv/Data Université de Limoges/GC2D
E2Lim,192390,176467,Recherche Data Gouv/Data Université de Limoges/E2Lim
XLIM,192391,176467,Recherche Data Gouv/Data Université de Limoges/XLIM
La Rochelle Université,178229,root,Recherche Data Gouv/La Rochelle Université
Université Polytechnique Hauts-de-France,180916,root,Recherche Data Gouv/Université Polytechnique Hauts-de-France
"LAMIH - Laboratoire d'Automatique, de Mécanique et d'Informatique Industrielles et Humaines",185829,180916,"Recherche Data Gouv/Université Polytechnique Hauts-de-France/LAMIH - Laboratoire d'Automatique, de Mécanique et d'Informatique Industrielles et Humaines"
LARSH - Laboratoire de Recherche Sociétés & Humanités,185839,180916,Recherche Data Gouv/Université Polytechnique Hauts-de-France/LARSH - Laboratoire de Recherche Sociétés & Humanités
DeVisu,631570,185839,Recherche Data Gouv/Université Polytechnique Hauts-de-France/LARSH - Laboratoire de Recherche Sociétés & Humanités/DeVisu
IEMN,569299,180916,Recherche Data Gouv/Université Polytechnique Hauts-de-France/IEMN
Data UT3,180949,root,Recherche Data Gouv/Data UT3
Institut de Recherche en Informatique de Toulouse (IRIT),201880,180949,Recherche Data Gouv/Data UT3/Institut de Recherche en Informatique de Toulouse (IRIT)
Institut de Pharmacologie et Biologie Structurale (IPBS),284981,180949,Recherche Data Gouv/Data UT3/Institut de Pharmacologie et Biologie Structurale (IPBS)
Institut des Maladies Métaboliques et Cardiovasculaires (I2MC),285008,180949,Recherche Data Gouv/Data UT3/Institut des Maladies Métaboliques et Cardiovasculaires (I2MC)
Centre d'Etudes Spatiales de la Biosphère (CESBIO),285011,180949,Recherche Data Gouv/Data UT3/Centre d'Etudes Spatiales de la Biosphère (CESBIO)
Centre Interuniversitaire de Recherche et d'Ingénierie des Matériaux (CIRIMAT),285062,180949,Recherche Data Gouv/Data UT3/Centre Interuniversitaire de Recherche et d'Ingénierie des Matériaux (CIRIMAT)
Centre de Recherche sur la Biodiversité et l'Environnement (CRBE),285065,180949,Recherche Data Gouv/Data UT3/Centre de Recherche sur la Biodiversité et l'Environnement (CRBE)
Géosciences Environnement Toulouse (GET),285066,180949,Recherche Data Gouv/Data UT3/Géosciences Environnement Toulouse (GET)
INSA Toulouse,185832,root,Recherche Data Gouv/INSA Toulouse
Università di Corsica Pasquale Paoli,185833,root,Recherche Data Gouv/Università di Corsica Pasquale Paoli
Laboratoire « Sciences pour l’Environnement » (UMR CNRS 6134 SPE),398084,185833,Recherche Data Gouv/Università di Corsica Pasquale Paoli/Laboratoire « Sciences pour l’Environnement » (UMR CNRS 6134 SPE)
"Laboratoire « Lieux, Identités, eSpaces, Activités » (UMR CNRS 6240 LISA)",398085,185833,"Recherche Data Gouv/Università di Corsica Pasquale Paoli/Laboratoire « Lieux, Identités, eSpaces, Activités » (UMR CNRS 6240 LISA)"
Equipe Méditerranéenne de Recherche Juridique EMRJ (UR 7311),398087,185833,Recherche Data Gouv/Università di Corsica Pasquale Paoli/Equipe Méditerranéenne de Recherche Juridique EMRJ (UR 7311)
BioScope Corse Méditerranée Dynamique des Infections en Milieu Insulaire (UR 7310),398088,185833,Recherche Data Gouv/Università di Corsica Pasquale Paoli/BioScope Corse Méditerranée Dynamique des Infections en Milieu Insulaire (UR 7310)
Plateforme PAGLIA ORBA,398089,185833,Recherche Data Gouv/Università di Corsica Pasquale Paoli/Plateforme PAGLIA ORBA
Plateforme « Médiathèque Culturelle de la Corse et des Corses » (M3C),398090,185833,Recherche Data Gouv/Università di Corsica Pasquale Paoli/Plateforme « Médiathèque Culturelle de la Corse et des Corses » (M3C)
Plateforme LOCUS,398091,185833,Recherche Data Gouv/Università di Corsica Pasquale Paoli/Plateforme LOCUS
Laboratoire « Stella Mare » (UAR CNRS 3514),398092,185833,Recherche Data Gouv/Università di Corsica Pasquale Paoli/Laboratoire « Stella Mare » (UAR CNRS 3514)
Fédération de Recherche « Environnement et Société » (FR CNRS 3041),398093,185833,Recherche Data Gouv/Università di Corsica Pasquale Paoli/Fédération de Recherche « Environnement et Société » (FR CNRS 3041)
Institut d'Etudes Scientifiques de Cargèse (UAR CNRS 820),398094,185833,Recherche Data Gouv/Università di Corsica Pasquale Paoli/Institut d'Etudes Scientifiques de Cargèse (UAR CNRS 820)
Université Rennes 2,185838,root,Recherche Data Gouv/Université Rennes 2
Data ensfea,186563,root,Recherche Data Gouv/Data ensfea
transitions éducation,187783,186563,Recherche Data Gouv/Data ensfea/transitions éducation
transitions territoires,187784,186563,Recherche Data Gouv/Data ensfea/transitions territoires
transitions agro écologiques,187786,186563,Recherche Data Gouv/Data ensfea/transitions agro écologiques
Recherche Data PSL,192454,root,Recherche Data Gouv/Recherche Data PSL
Recherche Data Observatoire de Paris - PSL,214706,192454,Recherche Data Gouv/Recherche Data PSL/Recherche Data Observatoire de Paris - PSL
Recherche Data MINES Paris - PSL,214707,192454,Recherche Data Gouv/Recherche Data PSL/Recherche Data MINES Paris - PSL
Recherche Data ESPCI Paris - PSL,214708,192454,Recherche Data Gouv/Recherche Data PSL/Recherche Data ESPCI Paris - PSL
Recherche Data ENC - PSL,214713,192454,Recherche Data Gouv/Recherche Data PSL/Recherche Data ENC - PSL
Recherche Data Dauphine - PSL,214714,192454,Recherche Data Gouv/Recherche Data PSL/Recherche Data Dauphine - PSL
Recherche Data Chimie ParisTech - PSL,214716,192454,Recherche Data Gouv/Recherche Data PSL/Recherche Data Chimie ParisTech - PSL
Data Centrale Lyon,192455,root,Recherche Data Gouv/Data Centrale Lyon
UMR LMFA,347777,192455,Recherche Data Gouv/Data Centrale Lyon/UMR LMFA
UMR LTDS,347778,192455,Recherche Data Gouv/Data Centrale Lyon/UMR LTDS
UMR LIRIS,347779,192455,Recherche Data Gouv/Data Centrale Lyon/UMR LIRIS
